,B_mag,Proton_Temp,Proton_dens,Plasma_speed,AP_ratio,Flow_pres,E,Alfven_MN,Kp,R,DST,AE_index,Proton_flux1,Proton_flux2,Proton_flux4,Proton_flux10,Proton_flux30,Proton_flux60,Ap,PC_index,AL_index,AU_index,Mag_MN
1981.371,5.17,111547.87,7.18,421.82,0.06,2.49,-0.01,7.52,24.81,201.77,-21.68,218.94,182.18,71.17,20.57,4.94,1.18,0.71,15.06,1.11,-129.58,88.39,5.05
1981.374,5.18,111629.6,7.22,421.81,0.06,2.5,-0.02,7.52,24.82,201.74,-21.62,218.89,182.17,71.17,20.57,4.94,1.18,0.71,15.07,1.11,-129.52,88.39,5.05
1981.3770000000002,5.18,111734.23,7.23,421.97,0.06,2.51,-0.02,7.53,24.85,201.76,-21.67,219.3,182.17,71.17,20.57,4.94,1.18,0.71,15.1,1.11,-129.85,88.47,5.05
1981.379,5.19,111919.69,7.24,422.21,0.06,2.52,-0.02,7.52,24.9,201.67,-21.69,219.8,182.19,71.17,20.57,4.94,1.18,0.71,15.13,1.11,-130.24,88.59,5.05
1981.382,5.19,112301.58,7.24,422.71,0.06,2.53,-0.02,7.52,24.94,201.5,-21.7,220.06,182.18,71.17,20.57,4.94,1.18,0.71,15.16,1.11,-130.48,88.6,5.05
1981.385,5.18,112493.71,7.23,423.18,0.06,2.53,-0.02,7.53,24.92,201.36,-21.66,219.25,182.18,71.17,20.57,4.94,1.18,0.71,15.15,1.11,-130.05,88.23,5.06
1981.388,5.18,112766.03,7.21,423.52,0.06,2.53,-0.03,7.54,24.89,201.3,-21.57,218.69,182.18,71.17,20.57,4.94,1.18,0.71,15.13,1.11,-129.77,87.95,5.06
1981.39,5.18,112711.02,7.22,423.62,0.06,2.53,-0.03,7.55,24.91,201.36,-21.54,218.91,182.18,71.17,20.57,4.94,1.18,0.71,15.14,1.11,-129.96,87.97,5.07
1981.3929999999998,5.18,112683.5,7.24,423.57,0.06,2.53,-0.03,7.55,24.93,201.57,-21.53,218.93,182.18,71.17,20.57,4.94,1.18,0.71,15.16,1.11,-130.03,87.92,5.06
1981.396,5.18,112597.08,7.25,423.6,0.06,2.54,-0.03,7.55,24.93,201.88,-21.52,218.88,182.18,71.17,20.57,4.94,1.18,0.71,15.16,1.11,-130.05,87.87,5.07
1981.399,5.19,112896.01,7.25,423.98,0.06,2.54,-0.03,7.55,24.95,202.18,-21.55,219.03,182.34,71.21,20.57,4.94,1.18,0.71,15.19,1.11,-130.21,87.85,5.07
1981.401,5.2,113140.27,7.27,424.37,0.06,2.56,-0.03,7.55,25.02,202.5,-21.6,219.77,189.1,75.93,23.19,6.02,1.35,0.8,15.25,1.12,-130.71,88.09,5.07
1981.404,5.21,113329.86,7.27,424.76,0.06,2.57,-0.03,7.54,25.08,202.84,-21.72,220.5,197.55,80.07,24.85,6.52,1.42,0.84,15.32,1.12,-131.25,88.29,5.07
1981.4070000000002,5.21,113464.78,7.28,425.19,0.06,2.58,-0.03,7.55,25.15,203.09,-21.89,221.13,201.72,82.25,25.85,6.94,1.52,0.88,15.42,1.12,-131.65,88.51,5.07
1981.41,5.21,113644.4,7.27,425.84,0.06,2.58,-0.03,7.54,25.23,203.37,-22.02,221.83,203.65,83.2,26.21,7.05,1.53,0.88,15.49,1.13,-132.1,88.76,5.07
1981.412,5.22,113757.77,7.25,426.26,0.06,2.58,-0.02,7.53,25.29,203.58,-22.18,222.84,204.89,83.63,26.34,7.08,1.53,0.89,15.57,1.13,-132.86,89.01,5.07
1981.415,5.22,113768.79,7.26,426.49,0.06,2.59,-0.02,7.54,25.35,203.75,-22.32,223.56,205.15,83.74,26.38,7.09,1.53,0.89,15.64,1.14,-133.34,89.26,5.07
1981.418,5.23,113771.84,7.26,426.65,0.06,2.59,-0.01,7.53,25.42,203.89,-22.47,224.41,205.26,83.78,26.39,7.09,1.53,0.89,15.71,1.14,-133.95,89.5,5.07
1981.421,5.22,113760.41,7.27,426.71,0.06,2.6,-0.01,7.54,25.46,204.05,-22.59,224.78,205.7,83.95,26.44,7.1,1.54,0.89,15.74,1.15,-134.22,89.6,5.07
1981.4229999999998,5.22,113782.98,7.28,426.81,0.06,2.6,-0.01,7.53,25.5,204.12,-22.68,225.26,205.95,84.06,26.47,7.1,1.54,0.89,15.77,1.15,-134.44,89.86,5.07
1981.4260000000002,5.24,113832.6,7.27,426.93,0.06,2.6,-0.01,7.51,25.53,204.06,-22.78,225.51,206.03,84.08,26.48,7.1,1.54,0.89,15.79,1.15,-134.54,90.0,5.07
1981.4289999999999,5.24,114036.49,7.28,427.03,0.06,2.6,-0.0,7.51,25.58,204.06,-22.91,226.05,206.07,84.09,26.48,7.1,1.54,0.89,15.85,1.15,-134.93,90.16,5.07
1981.432,5.23,114411.1,7.28,427.38,0.06,2.62,-0.0,7.51,25.63,204.04,-23.02,226.86,206.26,84.1,26.48,7.1,1.54,0.89,15.92,1.16,-135.5,90.4,5.07
1981.434,5.25,114844.99,7.28,427.59,0.06,2.62,-0.01,7.51,25.69,204.05,-23.15,227.39,206.28,84.1,26.49,7.1,1.54,0.89,15.99,1.16,-135.89,90.54,5.07
1981.4370000000001,5.27,115338.15,7.28,427.72,0.06,2.62,0.0,7.49,25.78,204.08,-23.34,228.48,206.28,84.1,26.49,7.1,1.54,0.89,16.09,1.17,-136.72,90.8,5.07
1981.44,5.27,115890.59,7.27,427.86,0.06,2.62,0.01,7.48,25.85,204.1,-23.52,229.41,206.29,84.1,26.49,7.1,1.54,0.89,16.17,1.17,-137.36,91.08,5.07
1981.442,5.28,116505.82,7.27,428.07,0.06,2.62,0.01,7.47,25.89,204.09,-23.67,229.79,206.29,84.11,26.49,7.1,1.54,0.89,16.19,1.17,-137.59,91.24,5.07
1981.445,5.27,117006.26,7.26,428.06,0.06,2.62,0.0,7.48,25.85,204.06,-23.66,229.21,206.29,84.1,26.49,7.1,1.54,0.89,16.15,1.17,-137.21,91.04,5.07
1981.4479999999999,5.28,117581.43,7.29,428.25,0.06,2.64,-0.0,7.48,25.85,204.12,-23.61,229.07,206.28,84.1,26.49,7.1,1.54,0.89,16.17,1.17,-137.07,91.05,5.07
1981.451,5.29,118180.68,7.28,428.87,0.06,2.64,-0.01,7.49,25.88,204.09,-23.61,229.42,206.27,84.1,26.48,7.1,1.54,0.89,16.21,1.17,-137.37,91.09,5.07
1981.453,5.29,118544.76,7.27,429.48,0.06,2.64,-0.01,7.48,25.91,204.01,-23.66,229.94,206.26,84.1,26.48,7.1,1.54,0.89,16.26,1.17,-137.74,91.24,5.07
1981.4560000000001,5.28,118618.51,7.26,429.8,0.06,2.64,-0.0,7.49,25.93,203.85,-23.69,230.43,206.27,84.1,26.49,7.1,1.54,0.89,16.29,1.17,-138.14,91.33,5.08
1981.4589999999998,5.28,118470.26,7.25,429.75,0.06,2.64,-0.0,7.48,25.94,203.66,-23.72,230.53,206.26,84.09,26.48,7.1,1.54,0.89,16.3,1.17,-138.22,91.34,5.08
1981.4620000000002,5.28,118308.2,7.25,429.72,0.06,2.64,0.0,7.47,25.96,203.28,-23.79,230.97,206.12,84.07,26.48,7.1,1.54,0.89,16.35,1.17,-138.57,91.44,5.07
1981.464,5.28,118235.33,7.25,429.7,0.06,2.63,0.0,7.47,25.95,202.82,-23.79,231.03,206.1,84.07,26.48,7.1,1.54,0.89,16.33,1.17,-138.61,91.45,5.07
1981.467,5.28,118034.0,7.26,429.59,0.06,2.64,0.01,7.48,25.98,202.43,-23.8,231.6,206.1,84.07,26.48,7.1,1.54,0.89,16.36,1.18,-138.96,91.68,5.07
1981.47,5.28,117877.39,7.29,429.47,0.06,2.65,0.01,7.48,26.05,202.19,-23.85,232.43,206.1,84.07,26.48,7.1,1.54,0.89,16.43,1.18,-139.43,92.05,5.07
1981.473,5.29,117819.78,7.29,429.76,0.06,2.65,0.01,7.48,26.1,201.91,-23.92,233.01,206.1,84.07,26.48,7.1,1.54,0.89,16.5,1.19,-139.79,92.26,5.07
1981.475,5.29,117861.18,7.29,429.98,0.06,2.65,0.01,7.49,26.09,201.71,-23.93,232.77,206.07,84.05,26.47,7.1,1.53,0.89,16.49,1.18,-139.61,92.2,5.07
1981.4779999999998,5.29,117990.48,7.29,430.22,0.06,2.65,0.01,7.49,26.12,201.6,-23.93,232.94,205.94,83.97,26.44,7.08,1.53,0.89,16.5,1.18,-139.7,92.28,5.07
1981.481,5.3,118153.14,7.31,430.64,0.06,2.67,0.01,7.48,26.18,201.64,-23.96,233.43,205.66,83.85,26.4,7.07,1.53,0.89,16.63,1.19,-140.03,92.45,5.07
1981.484,5.33,118258.03,7.27,431.08,0.06,2.67,0.02,7.47,26.24,201.74,-24.25,234.22,204.51,83.5,26.31,7.06,1.53,0.88,16.8,1.19,-140.76,92.5,5.07
1981.486,5.32,118464.3,7.27,431.43,0.06,2.67,0.02,7.49,26.24,201.85,-24.31,234.26,203.84,83.28,26.26,7.06,1.53,0.88,16.81,1.19,-140.84,92.46,5.07
1981.489,5.32,118576.67,7.28,431.74,0.06,2.67,0.02,7.5,26.28,201.89,-24.31,234.36,203.55,83.18,26.24,7.05,1.53,0.88,16.82,1.19,-140.93,92.48,5.08
1981.4920000000002,5.32,118792.91,7.27,432.09,0.06,2.68,0.01,7.51,26.29,201.92,-24.36,234.43,203.39,83.13,26.23,7.05,1.53,0.88,16.84,1.19,-140.98,92.5,5.08
1981.495,5.31,118742.33,7.25,432.16,0.06,2.67,0.01,7.52,26.24,201.93,-24.35,233.83,203.25,83.09,26.22,7.05,1.53,0.88,16.8,1.18,-140.61,92.27,5.09
1981.497,5.31,118572.39,7.24,431.83,0.06,2.66,0.01,7.52,26.16,201.95,-24.23,232.94,204.48,83.55,26.33,7.07,1.53,0.89,16.72,1.18,-139.95,92.03,5.08
1981.5,5.32,118355.91,7.25,431.38,0.06,2.66,0.01,7.51,26.15,201.99,-24.17,233.11,205.26,83.76,26.38,7.07,1.53,0.89,16.71,1.18,-139.97,92.18,5.08
1981.503,5.32,118356.06,7.27,431.0,0.06,2.67,0.01,7.51,26.14,201.99,-24.17,233.04,205.43,83.81,26.38,7.07,1.53,0.89,16.7,1.18,-139.85,92.24,5.08
1981.505,5.32,118228.12,7.28,430.8,0.06,2.67,0.02,7.51,26.16,202.01,-24.17,233.2,205.41,83.81,26.38,7.07,1.53,0.89,16.71,1.18,-140.0,92.24,5.08
1981.5079999999998,5.33,118477.51,7.28,430.56,0.06,2.67,0.02,7.51,26.19,201.97,-24.18,233.57,205.42,83.81,26.38,7.07,1.53,0.89,16.72,1.18,-140.2,92.41,5.07
1981.511,5.33,118847.06,7.3,430.52,0.06,2.67,0.02,7.5,26.22,201.97,-24.18,233.89,205.43,83.81,26.38,7.07,1.53,0.89,16.74,1.18,-140.35,92.57,5.07
1981.514,5.34,119267.82,7.3,430.65,0.06,2.67,0.02,7.5,26.25,201.93,-24.2,234.21,205.43,83.81,26.38,7.07,1.53,0.89,16.76,1.19,-140.52,92.73,5.07
1981.516,5.33,119645.08,7.3,430.7,0.06,2.67,0.02,7.51,26.25,201.84,-24.19,234.46,205.43,83.81,26.38,7.07,1.53,0.89,16.76,1.19,-140.63,92.87,5.07
1981.519,5.33,119617.52,7.3,430.35,0.06,2.67,0.02,7.52,26.2,201.74,-24.16,233.95,205.39,83.8,26.38,7.07,1.53,0.89,16.71,1.18,-140.24,92.75,5.07
1981.5220000000002,5.33,119865.3,7.32,429.95,0.06,2.67,0.02,7.52,26.17,201.66,-24.08,233.55,205.23,83.75,26.37,7.07,1.53,0.89,16.69,1.18,-139.91,92.68,5.06
1981.525,5.33,120025.95,7.4,429.62,0.07,2.68,0.02,7.51,26.18,201.56,-23.99,233.5,205.14,83.73,26.37,7.07,1.53,0.89,16.69,1.18,-139.81,92.74,5.06
1981.527,5.34,120348.06,7.41,429.94,0.07,2.68,0.02,7.51,26.22,201.46,-23.94,233.68,205.1,83.72,26.37,7.07,1.53,0.89,16.72,1.18,-139.92,92.8,5.06
1981.53,5.35,120647.5,7.39,430.17,0.07,2.68,0.01,7.5,26.22,201.33,-23.9,233.55,205.07,83.71,26.37,7.07,1.53,0.89,16.72,1.18,-139.83,92.75,5.05
1981.533,5.36,120924.3,7.37,430.45,0.07,2.68,0.02,7.49,26.25,201.22,-23.89,233.87,205.06,83.71,26.37,7.07,1.53,0.89,16.73,1.18,-140.05,92.85,5.05
1981.536,5.36,121146.25,7.36,430.8,0.07,2.68,0.02,7.49,26.29,201.1,-23.93,234.45,205.06,83.71,26.37,7.07,1.53,0.89,16.77,1.18,-140.44,93.04,5.05
1981.5379999999998,5.36,121108.54,7.38,431.07,0.07,2.69,0.02,7.49,26.33,201.03,-23.98,235.14,205.06,83.71,26.37,7.07,1.53,0.89,16.83,1.18,-140.89,93.28,5.05
1981.5410000000002,5.36,121059.53,7.38,431.13,0.07,2.69,0.02,7.49,26.34,200.87,-24.0,235.2,205.06,83.71,26.37,7.07,1.53,0.89,16.84,1.18,-140.95,93.28,5.06
1981.5439999999999,5.36,121005.2,7.39,431.18,0.07,2.7,0.02,7.5,26.35,200.77,-23.98,235.23,205.04,83.7,26.37,7.07,1.53,0.89,16.84,1.18,-140.98,93.29,5.06
1981.547,5.36,120938.1,7.39,431.52,0.07,2.7,0.02,7.51,26.37,200.76,-23.96,235.57,204.94,83.68,26.36,7.07,1.53,0.89,16.85,1.18,-141.25,93.35,5.07
1981.549,5.35,120541.46,7.39,431.47,0.07,2.7,0.02,7.51,26.34,200.78,-23.92,235.38,204.89,83.67,26.36,7.07,1.53,0.89,16.83,1.18,-141.13,93.27,5.07
1981.5520000000001,5.35,120362.6,7.39,431.22,0.07,2.7,0.02,7.52,26.34,200.96,-23.87,235.26,204.56,83.59,26.35,7.07,1.53,0.89,16.82,1.18,-141.07,93.21,5.07
1981.555,5.35,120316.04,7.4,431.05,0.07,2.7,0.02,7.52,26.33,201.18,-23.84,235.22,204.44,83.56,26.34,7.07,1.53,0.89,16.82,1.18,-141.07,93.18,5.07
1981.558,5.36,120303.62,7.4,430.92,0.07,2.7,0.02,7.51,26.34,201.36,-23.84,235.31,204.41,83.55,26.34,7.07,1.53,0.89,16.83,1.18,-141.14,93.2,5.06
1981.56,5.36,120081.7,7.41,430.73,0.07,2.7,0.02,7.52,26.32,201.53,-23.79,234.99,204.38,83.55,26.34,7.07,1.53,0.89,16.81,1.17,-140.87,93.15,5.07
1981.5629999999999,5.36,119897.3,7.42,430.64,0.07,2.7,0.02,7.52,26.33,201.59,-23.75,235.19,205.11,83.73,26.36,7.07,1.53,0.89,16.82,1.17,-140.92,93.29,5.07
1981.566,5.36,119926.95,7.43,430.63,0.07,2.71,0.02,7.52,26.34,201.69,-23.72,235.28,205.35,83.77,26.36,7.06,1.53,0.89,16.84,1.17,-140.91,93.39,5.07
1981.568,5.36,119930.21,7.44,430.44,0.07,2.71,0.02,7.53,26.38,201.69,-23.8,236.05,205.42,83.78,26.36,7.06,1.53,0.89,16.89,1.18,-141.38,93.69,5.06
1981.5710000000001,5.36,120106.69,7.45,430.24,0.07,2.71,0.03,7.53,26.41,201.76,-23.9,236.69,205.43,83.77,26.36,7.06,1.53,0.89,16.95,1.18,-141.74,93.97,5.06
1981.5739999999998,5.37,120267.78,7.42,430.3,0.07,2.7,0.03,7.52,26.42,201.82,-23.96,237.0,205.43,83.77,26.36,7.06,1.53,0.89,16.96,1.18,-141.9,94.12,5.06
1981.5770000000002,5.38,120143.21,7.42,430.17,0.07,2.7,0.03,7.51,26.44,201.83,-24.01,237.41,205.43,83.77,26.36,7.06,1.53,0.89,16.98,1.18,-142.18,94.25,5.05
1981.579,5.38,120122.39,7.42,430.2,0.07,2.7,0.03,7.51,26.47,201.82,-24.05,237.97,205.42,83.77,26.36,7.06,1.53,0.89,17.0,1.18,-142.51,94.48,5.05
1981.582,5.37,120094.87,7.41,430.2,0.07,2.7,0.03,7.51,26.45,201.86,-24.05,237.92,205.34,83.75,26.35,7.06,1.53,0.89,16.99,1.18,-142.5,94.45,5.05
1981.585,5.37,119981.96,7.41,430.1,0.07,2.7,0.03,7.51,26.45,201.87,-24.03,238.06,203.76,83.33,26.29,7.05,1.53,0.89,16.99,1.18,-142.62,94.47,5.05
1981.588,5.38,119697.67,7.39,429.92,0.07,2.68,0.04,7.5,26.44,201.87,-24.06,238.07,202.45,83.08,26.26,7.05,1.53,0.89,16.98,1.18,-142.6,94.5,5.05
1981.59,5.39,119331.84,7.41,429.66,0.07,2.68,0.05,7.5,26.47,201.86,-24.18,238.93,202.12,83.02,26.25,7.05,1.53,0.89,17.06,1.19,-143.2,94.76,5.05
1981.5929999999998,5.4,119332.17,7.43,429.46,0.07,2.69,0.05,7.5,26.51,201.81,-24.28,238.99,202.06,83.01,26.25,7.05,1.53,0.89,17.11,1.19,-143.18,94.84,5.05
1981.596,5.4,119200.54,7.44,429.25,0.07,2.69,0.04,7.5,26.49,201.74,-24.27,238.68,202.02,83.0,26.25,7.05,1.53,0.89,17.1,1.18,-142.89,94.81,5.05
1981.599,5.4,118933.87,7.45,428.96,0.07,2.68,0.04,7.49,26.47,201.69,-24.26,238.44,201.96,82.98,26.24,7.05,1.53,0.89,17.09,1.18,-142.67,94.8,5.04
1981.601,5.41,118702.91,7.45,428.78,0.07,2.68,0.04,7.49,26.43,201.63,-24.2,237.98,201.6,82.83,26.21,7.05,1.53,0.89,17.05,1.18,-142.31,94.7,5.04
1981.604,5.4,118514.46,7.44,428.72,0.07,2.68,0.04,7.5,26.42,201.5,-24.15,237.93,201.45,82.76,26.19,7.05,1.53,0.89,17.03,1.17,-142.19,94.76,5.04
1981.6070000000002,5.4,118321.21,7.45,428.61,0.07,2.68,0.04,7.5,26.43,201.35,-24.12,238.1,201.16,82.65,26.17,7.04,1.53,0.89,17.04,1.17,-142.27,94.86,5.04
1981.61,5.41,118162.71,7.45,428.46,0.07,2.68,0.04,7.48,26.42,201.22,-24.11,238.09,201.07,82.62,26.16,7.04,1.53,0.89,17.04,1.17,-142.24,94.87,5.04
1981.612,5.41,118274.73,7.45,428.46,0.07,2.68,0.04,7.48,26.42,201.06,-24.09,238.35,201.04,82.61,26.16,7.04,1.53,0.89,17.05,1.17,-142.39,94.98,5.04
1981.615,5.41,118581.82,7.45,428.62,0.07,2.68,0.04,7.47,26.45,200.93,-24.08,238.6,201.02,82.6,26.16,7.04,1.53,0.89,17.06,1.17,-142.53,95.09,5.04
1981.618,5.41,118799.95,7.45,428.93,0.07,2.68,0.04,7.47,26.5,200.83,-24.1,239.08,201.0,82.6,26.16,7.04,1.53,0.89,17.09,1.17,-142.83,95.27,5.04
1981.621,5.41,119011.22,7.45,429.46,0.07,2.69,0.04,7.48,26.55,200.78,-24.13,239.7,200.99,82.59,26.16,7.04,1.53,0.89,17.14,1.17,-143.24,95.48,5.05
1981.6229999999998,5.41,119227.06,7.44,429.94,0.06,2.69,0.03,7.49,26.57,200.73,-24.14,239.97,200.99,82.59,26.16,7.04,1.53,0.89,17.16,1.17,-143.42,95.57,5.05
1981.626,5.4,119227.33,7.44,430.17,0.06,2.69,0.03,7.5,26.57,200.79,-24.13,240.02,201.0,82.6,26.16,7.04,1.53,0.89,17.16,1.17,-143.46,95.58,5.06
1981.629,5.4,119194.66,7.44,430.26,0.06,2.69,0.03,7.5,26.57,200.78,-24.09,240.1,201.85,82.77,26.17,7.04,1.53,0.89,17.17,1.17,-143.52,95.6,5.06
1981.632,5.39,119266.08,7.44,430.28,0.06,2.69,0.04,7.5,26.61,200.78,-24.17,240.63,201.87,82.79,26.17,7.04,1.53,0.89,17.24,1.18,-143.89,95.75,5.06
1981.634,5.38,119105.19,7.44,430.19,0.06,2.69,0.04,7.5,26.59,200.69,-24.21,240.76,201.87,82.79,26.17,7.04,1.53,0.89,17.22,1.18,-143.98,95.8,5.06
1981.6370000000002,5.38,119028.17,7.44,430.37,0.06,2.69,0.04,7.51,26.63,200.52,-24.22,241.17,201.88,82.79,26.17,7.04,1.53,0.89,17.26,1.18,-144.18,96.0,5.06
1981.64,5.38,118804.44,7.44,430.51,0.06,2.7,0.04,7.51,26.67,200.17,-24.25,241.62,201.88,82.79,26.17,7.04,1.53,0.89,17.28,1.18,-144.38,96.24,5.06
1981.642,5.39,118612.56,7.45,430.67,0.06,2.7,0.05,7.51,26.7,199.79,-24.27,242.14,201.88,82.79,26.17,7.04,1.53,0.89,17.32,1.18,-144.65,96.51,5.06
1981.645,5.39,118452.53,7.44,430.84,0.06,2.7,0.05,7.51,26.72,199.34,-24.32,242.64,201.88,82.79,26.17,7.04,1.53,0.89,17.35,1.18,-144.89,96.76,5.06
1981.648,5.39,118610.69,7.45,430.81,0.06,2.7,0.05,7.52,26.76,198.96,-24.34,243.45,201.87,82.79,26.17,7.04,1.53,0.89,17.39,1.19,-145.36,97.1,5.06
1981.651,5.4,118912.47,7.45,430.87,0.06,2.7,0.05,7.51,26.79,198.61,-24.35,243.98,201.81,82.79,26.17,7.04,1.53,0.89,17.42,1.19,-145.69,97.3,5.06
1981.6529999999998,5.38,119219.86,7.43,431.02,0.06,2.69,0.04,7.51,26.78,198.27,-24.26,244.29,201.79,82.79,26.17,7.04,1.53,0.89,17.35,1.19,-145.67,97.63,5.07
1981.656,5.36,119593.61,7.42,431.32,0.06,2.69,0.05,7.51,26.77,197.96,-24.11,244.39,201.81,82.79,26.18,7.04,1.53,0.89,17.34,1.18,-145.61,97.78,5.07
1981.6589999999999,5.36,119843.0,7.4,431.4,0.06,2.68,0.05,7.5,26.75,197.66,-24.05,244.4,201.81,82.8,26.18,7.04,1.53,0.89,17.32,1.18,-145.56,97.84,5.07
1981.662,5.36,119955.6,7.38,431.49,0.06,2.67,0.05,7.49,26.74,197.34,-24.0,244.47,201.82,82.8,26.18,7.04,1.53,0.89,17.31,1.18,-145.62,97.87,5.07
1981.664,5.36,119967.64,7.37,431.46,0.06,2.66,0.05,7.47,26.73,197.04,-23.98,244.58,201.83,82.8,26.18,7.04,1.53,0.89,17.31,1.18,-145.66,97.93,5.06
1981.6670000000001,5.36,119974.49,7.37,431.47,0.06,2.67,0.05,7.48,26.74,196.76,-23.96,244.87,201.84,82.8,26.18,7.04,1.53,0.89,17.31,1.19,-145.8,98.08,5.06
1981.67,5.36,120049.52,7.37,431.51,0.06,2.67,0.05,7.48,26.75,196.33,-23.97,245.06,201.85,82.81,26.18,7.05,1.53,0.89,17.31,1.19,-145.87,98.21,5.06
1981.6729999999998,5.36,120140.77,7.37,431.62,0.06,2.67,0.05,7.48,26.74,195.89,-23.93,245.06,201.85,82.81,26.18,7.05,1.53,0.89,17.31,1.18,-145.86,98.22,5.06
1981.675,5.36,120245.22,7.38,431.67,0.06,2.67,0.05,7.48,26.74,195.47,-23.88,245.1,201.84,82.8,26.18,7.05,1.53,0.89,17.31,1.18,-145.82,98.29,5.07
1981.6779999999999,5.35,120362.87,7.38,431.75,0.06,2.67,0.05,7.49,26.75,195.11,-23.84,245.27,201.78,82.78,26.17,7.04,1.53,0.89,17.31,1.18,-145.87,98.41,5.07
1981.681,5.35,120541.53,7.38,431.79,0.06,2.67,0.05,7.5,26.75,194.74,-23.8,245.22,201.6,82.73,26.17,7.04,1.53,0.89,17.31,1.18,-145.76,98.48,5.07
1981.684,5.36,120736.31,7.37,431.86,0.06,2.67,0.05,7.48,26.74,194.38,-23.72,244.99,201.47,82.7,26.17,7.04,1.53,0.89,17.3,1.18,-145.58,98.43,5.07
1981.6860000000001,5.36,120759.83,7.38,431.93,0.06,2.67,0.05,7.49,26.75,194.02,-23.64,245.11,201.38,82.69,26.17,7.04,1.53,0.89,17.31,1.18,-145.58,98.55,5.08
1981.6889999999999,5.36,120923.78,7.38,432.18,0.06,2.68,0.04,7.5,26.74,193.78,-23.56,244.99,201.34,82.68,26.16,7.04,1.53,0.89,17.3,1.17,-145.46,98.55,5.08
1981.692,5.37,121049.83,7.38,432.34,0.06,2.68,0.04,7.5,26.75,193.61,-23.5,245.12,201.34,82.68,26.16,7.04,1.53,0.89,17.31,1.17,-145.51,98.63,5.08
1981.695,5.36,121272.28,7.39,432.64,0.06,2.68,0.04,7.5,26.77,193.54,-23.46,245.56,201.34,82.68,26.16,7.04,1.53,0.89,17.33,1.18,-145.75,98.83,5.09
1981.6970000000001,5.35,121317.62,7.39,432.86,0.06,2.69,0.04,7.51,26.77,193.55,-23.41,245.76,201.34,82.68,26.16,7.04,1.53,0.89,17.32,1.18,-145.85,98.93,5.09
1981.7,5.35,121309.6,7.39,432.96,0.06,2.69,0.04,7.52,26.77,193.61,-23.38,245.8,201.34,82.68,26.16,7.04,1.53,0.89,17.32,1.18,-145.87,98.95,5.1
1981.703,5.35,121297.64,7.39,433.08,0.06,2.69,0.04,7.52,26.76,193.7,-23.35,245.92,201.34,82.68,26.16,7.04,1.53,0.89,17.32,1.18,-145.92,99.02,5.1
1981.705,5.35,121148.72,7.39,433.12,0.06,2.69,0.04,7.53,26.75,193.79,-23.31,245.88,201.34,82.68,26.16,7.04,1.53,0.89,17.32,1.17,-145.91,98.99,5.1
1981.7079999999999,5.35,120936.08,7.39,433.09,0.06,2.69,0.03,7.53,26.71,193.81,-23.27,245.7,201.34,82.68,26.17,7.04,1.53,0.89,17.3,1.17,-145.8,98.92,5.11
1981.711,5.36,120793.99,7.41,432.94,0.06,2.69,0.03,7.53,26.7,193.78,-23.21,245.77,201.34,82.68,26.17,7.05,1.53,0.89,17.29,1.17,-145.81,98.97,5.11
1981.714,5.36,120722.43,7.4,432.88,0.06,2.69,0.03,7.52,26.7,193.71,-23.17,245.71,201.34,82.68,26.17,7.05,1.53,0.89,17.29,1.17,-145.73,98.99,5.11
1981.7160000000001,5.36,120816.37,7.43,432.8,0.06,2.69,0.03,7.53,26.71,193.71,-23.07,245.66,201.34,82.68,26.17,7.05,1.53,0.89,17.3,1.17,-145.58,99.09,5.11
1981.719,5.36,121204.35,7.44,433.14,0.06,2.7,0.03,7.54,26.79,193.74,-23.1,246.97,201.34,82.68,26.17,7.05,1.53,0.89,17.4,1.18,-146.34,99.65,5.12
1981.7220000000002,5.36,121686.44,7.44,433.68,0.06,2.71,0.03,7.55,26.86,193.75,-23.15,248.06,201.35,82.68,26.17,7.05,1.53,0.89,17.5,1.18,-146.94,100.13,5.12
1981.725,5.36,122224.49,7.44,434.33,0.06,2.71,0.03,7.55,26.92,193.78,-23.18,249.03,201.37,82.68,26.17,7.05,1.53,0.89,17.56,1.19,-147.51,100.53,5.13
1981.727,5.36,122662.12,7.43,435.04,0.06,2.71,0.04,7.56,26.97,193.72,-23.22,249.84,201.41,82.69,26.17,7.05,1.54,0.89,17.62,1.19,-147.96,100.89,5.13
1981.73,5.36,122934.18,7.42,435.67,0.06,2.72,0.04,7.56,27.01,193.73,-23.26,250.58,201.43,82.7,26.17,7.05,1.54,0.89,17.65,1.19,-148.34,101.26,5.13
1981.733,5.36,123278.64,7.41,436.18,0.06,2.72,0.04,7.56,27.03,193.74,-23.3,251.15,201.45,82.71,26.17,7.05,1.54,0.89,17.68,1.19,-148.64,101.53,5.13
1981.736,5.37,123544.71,7.4,436.66,0.06,2.72,0.04,7.55,27.07,193.77,-23.33,251.74,201.47,82.71,26.17,7.05,1.54,0.89,17.71,1.2,-148.97,101.78,5.13
1981.7379999999998,5.36,123801.77,7.4,437.05,0.06,2.72,0.04,7.56,27.11,193.83,-23.35,252.13,201.5,82.72,26.17,7.05,1.54,0.89,17.72,1.2,-149.21,101.94,5.13
1981.741,5.36,123863.64,7.39,437.28,0.06,2.72,0.04,7.57,27.12,193.9,-23.36,252.42,201.54,82.73,26.18,7.05,1.54,0.89,17.72,1.2,-149.36,102.07,5.13
